Instance,Algorithm,RandomStarts,Run,FinalFitness
chr12a.dat,S-2swap,193,4,11418
chr12a.dat,SA,193,4,15438
chr12a.dat,TS,193,4,9916
chr12a.dat,G-2swap,193,5,16076
chr12a.dat,S-2swap,193,5,16954
chr12a.dat,SA,193,5,11852
chr12a.dat,TS,193,5,11326
chr12a.dat,G-2swap,194,1,10804
chr12a.dat,S-2swap,194,1,18924
chr12a.dat,SA,194,1,17702
chr12a.dat,TS,194,1,10594
chr12a.dat,G-2swap,194,2,11560
chr12a.dat,S-2swap,194,2,10096
chr12a.dat,SA,194,2,12300
chr12a.dat,TS,194,2,9988
chr12a.dat,G-2swap,194,3,16804
chr12a.dat,S-2swap,194,3,11418
chr12a.dat,SA,194,3,10214
chr12a.dat,TS,194,3,12512
chr12a.dat,G-2swap,194,4,16480
chr12a.dat,S-2swap,194,4,10624
chr12a.dat,SA,194,4,11514
chr12a.dat,TS,194,4,11488
chr12a.dat,G-2swap,194,5,14184
chr12a.dat,S-2swap,194,5,11248
chr12a.dat,SA,194,5,15420
chr12a.dat,TS,194,5,11690
chr12a.dat,G-2swap,195,1,15796
chr12a.dat,S-2swap,195,1,12816
chr12a.dat,SA,195,1,9552
chr12a.dat,TS,195,1,9552
chr12a.dat,G-2swap,195,2,11678
chr12a.dat,S-2swap,195,2,17734
chr12a.dat,SA,195,2,15918
chr12a.dat,TS,195,2,12368
chr12a.dat,G-2swap,195,3,13618
chr12a.dat,S-2swap,195,3,16246
chr12a.dat,SA,195,3,14354
chr12a.dat,TS,195,3,10492
chr12a.dat,G-2swap,195,4,16046
chr12a.dat,S-2swap,195,4,13328
chr12a.dat,SA,195,4,12018
chr12a.dat,TS,195,4,11224
chr12a.dat,G-2swap,195,5,14112
chr12a.dat,S-2swap,195,5,12062
chr12a.dat,SA,195,5,12300
chr12a.dat,TS,195,5,15008
chr12a.dat,G-2swap,196,1,12602
chr12a.dat,S-2swap,196,1,16896
chr12a.dat,SA,196,1,10624
chr12a.dat,TS,196,1,10122
chr12a.dat,G-2swap,196,2,17380
chr12a.dat,S-2swap,196,2,12018
chr12a.dat,SA,196,2,12548
chr12a.dat,TS,196,2,10518
chr12a.dat,G-2swap,196,3,18312
chr12a.dat,S-2swap,196,3,12744
chr12a.dat,SA,196,3,14158
chr12a.dat,TS,196,3,12548
chr12a.dat,G-2swap,196,4,21256
chr12a.dat,S-2swap,196,4,12860
chr12a.dat,SA,196,4,16506
chr12a.dat,TS,196,4,10202
chr12a.dat,G-2swap,196,5,11198
chr12a.dat,S-2swap,196,5,13674
chr12a.dat,SA,196,5,10214
chr12a.dat,TS,196,5,9562
chr12a.dat,G-2swap,197,1,15642
chr12a.dat,S-2swap,197,1,10214
chr12a.dat,SA,197,1,12548
chr12a.dat,TS,197,1,11836
chr12a.dat,G-2swap,197,2,11858
chr12a.dat,S-2swap,197,2,11678
chr12a.dat,SA,197,2,13624
chr12a.dat,TS,197,2,11370
chr12a.dat,G-2swap,197,3,20638
chr12a.dat,S-2swap,197,3,15012
chr12a.dat,SA,197,3,12334
chr12a.dat,TS,197,3,11688
chr12a.dat,G-2swap,197,4,13316
chr12a.dat,S-2swap,197,4,13454
chr12a.dat,SA,197,4,11932
chr12a.dat,TS,197,4,14862
chr12a.dat,G-2swap,197,5,12478
chr12a.dat,S-2swap,197,5,11992
chr12a.dat,SA,197,5,10476
chr12a.dat,TS,197,5,10096
chr12a.dat,G-2swap,198,1,15344
chr12a.dat,S-2swap,198,1,12246
chr12a.dat,SA,198,1,11864
chr12a.dat,TS,198,1,11688
chr12a.dat,G-2swap,198,2,9552
chr12a.dat,S-2swap,198,2,10096
chr12a.dat,SA,198,2,12130
chr12a.dat,TS,198,2,12130
chr12a.dat,G-2swap,198,3,23046
chr12a.dat,S-2swap,198,3,14382
chr12a.dat,SA,198,3,11202
chr12a.dat,TS,198,3,12560
chr12a.dat,G-2swap,198,4,16604
chr12a.dat,S-2swap,198,4,12560
chr12a.dat,SA,198,4,12818
chr12a.dat,TS,198,4,10096
chr12a.dat,G-2swap,198,5,11248
chr12a.dat,S-2swap,198,5,12882
chr12a.dat,SA,198,5,11932
chr12a.dat,TS,198,5,10318
chr12a.dat,G-2swap,199,1,14162
chr12a.dat,S-2swap,199,1,9552
chr12a.dat,SA,199,1,10624
chr12a.dat,TS,199,1,10122
chr12a.dat,G-2swap,199,2,17404
chr12a.dat,S-2swap,199,2,11458
chr12a.dat,SA,199,2,10506
chr12a.dat,TS,199,2,12154
chr12a.dat,G-2swap,199,3,19724
chr12a.dat,S-2swap,199,3,19032
chr12a.dat,SA,199,3,10476
chr12a.dat,TS,199,3,9552
chr12a.dat,G-2swap,199,4,15514
chr12a.dat,S-2swap,199,4,10624
chr12a.dat,SA,199,4,10096
chr12a.dat,TS,199,4,9938
chr12a.dat,G-2swap,199,5,16136
chr12a.dat,S-2swap,199,5,10624
chr12a.dat,SA,199,5,11646
chr12a.dat,TS,199,5,10096
chr12a.dat,G-2swap,200,1,15604
chr12a.dat,S-2swap,200,1,16264
chr12a.dat,SA,200,1,9552
chr12a.dat,TS,200,1,10476
chr12a.dat,G-2swap,200,2,16962
chr12a.dat,S-2swap,200,2,13298
chr12a.dat,SA,200,2,11824
chr12a.dat,TS,200,2,9552
chr12a.dat,G-2swap,200,3,17506
chr12a.dat,S-2swap,200,3,12490
chr12a.dat,SA,200,3,12576
chr12a.dat,TS,200,3,15624
chr12a.dat,G-2swap,200,4,13356
chr12a.dat,S-2swap,200,4,11402
chr12a.dat,SA,200,4,10804
chr12a.dat,TS,200,4,12444
chr12a.dat,G-2swap,200,5,20726
chr12a.dat,S-2swap,200,5,14934
chr12a.dat,SA,200,5,12050
chr12a.dat,TS,200,5,12096
chr12a.dat,G-2swap,201,1,12774
chr12a.dat,S-2swap,201,1,21330
chr12a.dat,SA,201,1,11932
chr12a.dat,TS,201,1,10790
chr12a.dat,G-2swap,201,2,16110
chr12a.dat,S-2swap,201,2,15828
chr12a.dat,SA,201,2,10594
chr12a.dat,TS,201,2,10192
chr12a.dat,G-2swap,201,3,14724
chr12a.dat,S-2swap,201,3,14214
chr12a.dat,SA,201,3,12294
chr12a.dat,TS,201,3,10214
chr12a.dat,G-2swap,201,4,14304
chr12a.dat,S-2swap,201,4,15438
chr12a.dat,SA,201,4,10624
chr12a.dat,TS,201,4,10388
chr12a.dat,G-2swap,201,5,21122
chr12a.dat,S-2swap,201,5,17760
chr12a.dat,SA,201,5,10214
chr12a.dat,TS,201,5,10850
chr12a.dat,G-2swap,202,1,15624
chr12a.dat,S-2swap,202,1,13982
chr12a.dat,SA,202,1,10192
chr12a.dat,TS,202,1,9916
chr12a.dat,G-2swap,202,2,13458
chr12a.dat,S-2swap,202,2,14740
chr12a.dat,SA,202,2,10624
chr12a.dat,TS,202,2,10192
chr12a.dat,G-2swap,202,3,16812
chr12a.dat,S-2swap,202,3,21760
chr12a.dat,SA,202,3,10214
chr12a.dat,TS,202,3,11688
chr12a.dat,G-2swap,202,4,12288
chr12a.dat,S-2swap,202,4,14210
chr12a.dat,SA,202,4,11370
chr12a.dat,TS,202,4,10216
chr12a.dat,G-2swap,202,5,14316
chr12a.dat,S-2swap,202,5,11852
chr12a.dat,SA,202,5,13380
chr12a.dat,TS,202,5,11668
chr12a.dat,G-2swap,203,1,14324
chr12a.dat,S-2swap,203,1,11688
chr12a.dat,SA,203,1,13624
chr12a.dat,TS,203,1,10214
chr12a.dat,G-2swap,203,2,17046
chr12a.dat,S-2swap,203,2,10580
chr12a.dat,SA,203,2,10214
chr12a.dat,TS,203,2,10194
chr12a.dat,G-2swap,203,3,11248
chr12a.dat,S-2swap,203,3,14904
chr12a.dat,SA,203,3,12902
chr12a.dat,TS,203,3,14990
chr12a.dat,G-2swap,203,4,14238
chr12a.dat,S-2swap,203,4,19100
chr12a.dat,SA,203,4,11198
chr12a.dat,TS,203,4,11692
chr12a.dat,G-2swap,203,5,12444
chr12a.dat,S-2swap,203,5,16166
chr12a.dat,SA,203,5,14292
chr12a.dat,TS,203,5,12776
chr12a.dat,G-2swap,204,1,19420
chr12a.dat,S-2swap,204,1,14754
chr12a.dat,SA,204,1,12836
chr12a.dat,TS,204,1,11668
chr12a.dat,G-2swap,204,2,18218
chr12a.dat,S-2swap,204,2,10192
chr12a.dat,SA,204,2,12130
chr12a.dat,TS,204,2,9562
chr12a.dat,G-2swap,204,3,19404
chr12a.dat,S-2swap,204,3,15530
chr12a.dat,SA,204,3,10192
chr12a.dat,TS,204,3,12174
chr12a.dat,G-2swap,204,4,10096
chr12a.dat,S-2swap,204,4,12062
chr12a.dat,SA,204,4,11634
chr12a.dat,TS,204,4,11666
chr12a.dat,G-2swap,204,5,15786
chr12a.dat,S-2swap,204,5,9916
chr12a.dat,SA,204,5,13726
chr12a.dat,TS,204,5,11558
chr12a.dat,G-2swap,205,1,14530
chr12a.dat,S-2swap,205,1,10580
chr12a.dat,SA,205,1,10096
chr12a.dat,TS,205,1,12552
chr12a.dat,G-2swap,205,2,19014
chr12a.dat,S-2swap,205,2,16716
chr12a.dat,SA,205,2,12490
chr12a.dat,TS,205,2,12300
chr12a.dat,G-2swap,205,3,22696
chr12a.dat,S-2swap,205,3,14934
chr12a.dat,SA,205,3,11248
chr12a.dat,TS,205,3,11498
chr12a.dat,G-2swap,205,4,18306
chr12a.dat,S-2swap,205,4,12190
chr12a.dat,SA,205,4,11556
chr12a.dat,TS,205,4,11666
chr12a.dat,G-2swap,205,5,13372
chr12a.dat,S-2swap,205,5,12560
chr12a.dat,SA,205,5,16076
chr12a.dat,TS,205,5,10942
chr12a.dat,G-2swap,206,1,12862
chr12a.dat,S-2swap,206,1,12776
chr12a.dat,SA,206,1,12130
chr12a.dat,TS,206,1,10306
chr12a.dat,G-2swap,206,2,16972
chr12a.dat,S-2swap,206,2,11248
chr12a.dat,SA,206,2,12190
chr12a.dat,TS,206,2,12130
chr12a.dat,G-2swap,206,3,19832
chr12a.dat,S-2swap,206,3,11678
chr12a.dat,SA,206,3,10476
chr12a.dat,TS,206,3,9916
chr12a.dat,G-2swap,206,4,18018
chr12a.dat,S-2swap,206,4,13430
chr12a.dat,SA,206,4,15902
chr12a.dat,TS,206,4,11248
chr12a.dat,G-2swap,206,5,20496
chr12a.dat,S-2swap,206,5,17034
chr12a.dat,SA,206,5,11370
chr12a.dat,TS,206,5,12094
chr12a.dat,G-2swap,207,1,14496
chr12a.dat,S-2swap,207,1,14954
chr12a.dat,SA,207,1,10804
chr12a.dat,TS,207,1,11438
chr12a.dat,G-2swap,207,2,16930
chr12a.dat,S-2swap,207,2,13348
chr12a.dat,SA,207,2,14990
chr12a.dat,TS,207,2,12138
chr12a.dat,G-2swap,207,3,17976
chr12a.dat,S-2swap,207,3,15518
chr12a.dat,SA,207,3,10624
chr12a.dat,TS,207,3,12548
chr12a.dat,G-2swap,207,4,13514
chr12a.dat,S-2swap,207,4,17890
chr12a.dat,SA,207,4,12392
chr12a.dat,TS,207,4,11754
chr12a.dat,G-2swap,207,5,15230
chr12a.dat,S-2swap,207,5,12216
chr12a.dat,SA,207,5,10100
chr12a.dat,TS,207,5,10476
chr12a.dat,G-2swap,208,1,12968
chr12a.dat,S-2swap,208,1,12334
chr12a.dat,SA,208,1,10506
chr12a.dat,TS,208,1,13324
chr12a.dat,G-2swap,208,2,14620
chr12a.dat,S-2swap,208,2,19352
chr12a.dat,SA,208,2,10214
chr12a.dat,TS,208,2,11370
chr12a.dat,G-2swap,208,3,17668
chr12a.dat,S-2swap,208,3,16706
chr12a.dat,SA,208,3,10476
chr12a.dat,TS,208,3,12050
chr12a.dat,G-2swap,208,4,18966
chr12a.dat,S-2swap,208,4,11560
chr12a.dat,SA,208,4,10506
chr12a.dat,TS,208,4,10476
chr12a.dat,G-2swap,208,5,17158
chr12a.dat,S-2swap,208,5,10804
chr12a.dat,SA,208,5,10834
chr12a.dat,TS,208,5,13430
chr12a.dat,G-2swap,209,1,16122
chr12a.dat,S-2swap,209,1,12300
chr12a.dat,SA,209,1,10506
chr12a.dat,TS,209,1,11230
chr12a.dat,G-2swap,209,2,17980
chr12a.dat,S-2swap,209,2,11326
chr12a.dat,SA,209,2,13430
chr12a.dat,TS,209,2,10402
chr12a.dat,G-2swap,209,3,11326
chr12a.dat,S-2swap,209,3,11992
chr12a.dat,SA,209,3,11646
chr12a.dat,TS,209,3,10354
chr12a.dat,G-2swap,209,4,23106
chr12a.dat,S-2swap,209,4,12300
chr12a.dat,SA,209,4,10476
chr12a.dat,TS,209,4,12016
chr12a.dat,G-2swap,209,5,17418
chr12a.dat,S-2swap,209,5,14002
chr12a.dat,SA,209,5,10804
chr12a.dat,TS,209,5,10392
chr12a.dat,G-2swap,210,1,16164
chr12a.dat,S-2swap,210,1,17674
chr12a.dat,SA,210,1,12412
chr12a.dat,TS,210,1,9562
chr12a.dat,G-2swap,210,2,12548
chr12a.dat,S-2swap,210,2,13164
chr12a.dat,SA,210,2,12310
chr12a.dat,TS,210,2,10294
chr12a.dat,G-2swap,210,3,20094
chr12a.dat,S-2swap,210,3,11926
chr12a.dat,SA,210,3,12142
chr12a.dat,TS,210,3,12130
chr12a.dat,G-2swap,210,4,20296
chr12a.dat,S-2swap,210,4,10096
chr12a.dat,SA,210,4,13002
chr12a.dat,TS,210,4,10572
chr12a.dat,G-2swap,210,5,21350
chr12a.dat,S-2swap,210,5,11558
chr12a.dat,SA,210,5,11488
chr12a.dat,TS,210,5,11688
chr12a.dat,G-2swap,211,1,11010
chr12a.dat,S-2swap,211,1,9552
chr12a.dat,SA,211,1,10214
chr12a.dat,TS,211,1,12130
chr12a.dat,G-2swap,211,2,17018
chr12a.dat,S-2swap,211,2,12392
chr12a.dat,SA,211,2,12986
chr12a.dat,TS,211,2,10354
chr12a.dat,G-2swap,211,3,14740
chr12a.dat,S-2swap,211,3,14024
chr12a.dat,SA,211,3,15566
chr12a.dat,TS,211,3,13194
chr12a.dat,G-2swap,211,4,12544
chr12a.dat,S-2swap,211,4,13902
chr12a.dat,SA,211,4,14688
chr12a.dat,TS,211,4,12050
chr12a.dat,G-2swap,211,5,18308
chr12a.dat,S-2swap,211,5,16362
chr12a.dat,SA,211,5,12050
chr12a.dat,TS,211,5,12018
chr12a.dat,G-2swap,212,1,19756
chr12a.dat,S-2swap,212,1,16044
chr12a.dat,SA,212,1,10096
chr12a.dat,TS,212,1,13628
chr12a.dat,G-2swap,212,2,17650
chr12a.dat,S-2swap,212,2,10096
chr12a.dat,SA,212,2,11852
chr12a.dat,TS,212,2,10572
chr12a.dat,G-2swap,212,3,19900
chr12a.dat,S-2swap,212,3,10624
chr12a.dat,SA,212,3,12300
chr12a.dat,TS,212,3,10580
chr12a.dat,G-2swap,212,4,11224
chr12a.dat,S-2swap,212,4,11560
chr12a.dat,SA,212,4,12850
chr12a.dat,TS,212,4,11248
chr12a.dat,G-2swap,212,5,16838
chr12a.dat,S-2swap,212,5,12314
chr12a.dat,SA,212,5,11560
chr12a.dat,TS,212,5,9916
chr12a.dat,G-2swap,213,1,17022
chr12a.dat,S-2swap,213,1,14210
chr12a.dat,SA,213,1,12190
chr12a.dat,TS,213,1,10192
chr12a.dat,G-2swap,213,2,16510
chr12a.dat,S-2swap,213,2,14928
chr12a.dat,SA,213,2,10216
chr12a.dat,TS,213,2,11310
chr12a.dat,G-2swap,213,3,15326
chr12a.dat,S-2swap,213,3,12548
chr12a.dat,SA,213,3,10624
chr12a.dat,TS,213,3,11198
chr12a.dat,G-2swap,213,4,18144
chr12a.dat,S-2swap,213,4,14296
chr12a.dat,SA,213,4,11668
chr12a.dat,TS,213,4,11964
chr12a.dat,G-2swap,213,5,21800
chr12a.dat,S-2swap,213,5,11458
chr12a.dat,SA,213,5,10804
chr12a.dat,TS,213,5,10716
chr12a.dat,G-2swap,214,1,13538
chr12a.dat,S-2swap,214,1,10804
chr12a.dat,SA,214,1,10506
chr12a.dat,TS,214,1,14108
chr12a.dat,G-2swap,214,2,16640
chr12a.dat,S-2swap,214,2,11248
chr12a.dat,SA,214,2,13660
chr12a.dat,TS,214,2,9552
chr12a.dat,G-2swap,214,3,14792
chr12a.dat,S-2swap,214,3,11838
chr12a.dat,SA,214,3,13476
chr12a.dat,TS,214,3,10786
chr12a.dat,G-2swap,214,4,19542
chr12a.dat,S-2swap,214,4,13430
chr12a.dat,SA,214,4,10096
chr12a.dat,TS,214,4,11310
chr12a.dat,G-2swap,214,5,11808
chr12a.dat,S-2swap,214,5,13576
chr12a.dat,SA,214,5,13624
chr12a.dat,TS,214,5,9552
chr12a.dat,G-2swap,215,1,17674
chr12a.dat,S-2swap,215,1,17784
chr12a.dat,SA,215,1,10624
chr12a.dat,TS,215,1,11688
chr12a.dat,G-2swap,215,2,12314
chr12a.dat,S-2swap,215,2,12548
chr12a.dat,SA,215,2,12548
chr12a.dat,TS,215,2,11224
chr12a.dat,G-2swap,215,3,13848
chr12a.dat,S-2swap,215,3,13302
chr12a.dat,SA,215,3,14468
chr12a.dat,TS,215,3,9552
chr12a.dat,G-2swap,215,4,15232
chr12a.dat,S-2swap,215,4,15932
chr12a.dat,SA,215,4,11558
chr12a.dat,TS,215,4,10388
chr12a.dat,G-2swap,215,5,17424
chr12a.dat,S-2swap,215,5,11556
chr12a.dat,SA,215,5,12392
chr12a.dat,TS,215,5,12408
chr12a.dat,G-2swap,216,1,13912
chr12a.dat,S-2swap,216,1,12294
chr12a.dat,SA,216,1,11688
chr12a.dat,TS,216,1,13680
chr12a.dat,G-2swap,216,2,21346
chr12a.dat,S-2swap,216,2,12304
chr12a.dat,SA,216,2,14990
chr12a.dat,TS,216,2,9988
chr12a.dat,G-2swap,216,3,17590
chr12a.dat,S-2swap,216,3,13242
chr12a.dat,SA,216,3,11560
chr12a.dat,TS,216,3,10754
chr12a.dat,G-2swap,216,4,16378
chr12a.dat,S-2swap,216,4,14926
chr12a.dat,SA,216,4,12208
chr12a.dat,TS,216,4,12150
chr12a.dat,G-2swap,216,5,15586
chr12a.dat,S-2swap,216,5,11014
chr12a.dat,SA,216,5,10688
chr12a.dat,TS,216,5,14106
chr12a.dat,G-2swap,217,1,12942
chr12a.dat,S-2swap,217,1,16246
chr12a.dat,SA,217,1,12174
chr12a.dat,TS,217,1,9552
chr12a.dat,G-2swap,217,2,10242
chr12a.dat,S-2swap,217,2,17018
chr12a.dat,SA,217,2,16506
chr12a.dat,TS,217,2,10294
chr12a.dat,G-2swap,217,3,21078
chr12a.dat,S-2swap,217,3,21070
chr12a.dat,SA,217,3,12018
chr12a.dat,TS,217,3,10214
chr12a.dat,G-2swap,217,4,13270
chr12a.dat,S-2swap,217,4,11326
chr12a.dat,SA,217,4,10216
chr12a.dat,TS,217,4,12548
chr12a.dat,G-2swap,217,5,13352
chr12a.dat,S-2swap,217,5,14348
chr12a.dat,SA,217,5,10126
chr12a.dat,TS,217,5,11668
chr12a.dat,G-2swap,218,1,12544
chr12a.dat,S-2swap,218,1,12208
chr12a.dat,SA,218,1,10476
chr12a.dat,TS,218,1,11358
chr12a.dat,G-2swap,218,2,11860
chr12a.dat,S-2swap,218,2,15930
chr12a.dat,SA,218,2,13624
chr12a.dat,TS,218,2,10226
chr12a.dat,G-2swap,218,3,10318
chr12a.dat,S-2swap,218,3,10804
chr12a.dat,SA,218,3,12130
chr12a.dat,TS,218,3,10192
chr12a.dat,G-2swap,218,4,16200
chr12a.dat,S-2swap,218,4,14272
chr12a.dat,SA,218,4,10214
chr12a.dat,TS,218,4,11198
chr12a.dat,G-2swap,218,5,11556
chr12a.dat,S-2swap,218,5,10096
chr12a.dat,SA,218,5,11418
chr12a.dat,TS,218,5,10624
chr12a.dat,G-2swap,219,1,11198
chr12a.dat,S-2swap,219,1,20634
chr12a.dat,SA,219,1,12300
chr12a.dat,TS,219,1,11864
chr12a.dat,G-2swap,219,2,20200
chr12a.dat,S-2swap,219,2,18468
chr12a.dat,SA,219,2,12018
chr12a.dat,TS,219,2,10354
chr12a.dat,G-2swap,219,3,14686
chr12a.dat,S-2swap,219,3,14186
chr12a.dat,SA,219,3,12980
chr12a.dat,TS,219,3,11310
chr12a.dat,G-2swap,219,4,14106
chr12a.dat,S-2swap,219,4,15896
chr12a.dat,SA,219,4,10506
chr12a.dat,TS,219,4,11666
chr12a.dat,G-2swap,219,5,16150
chr12a.dat,S-2swap,219,5,14130
chr12a.dat,SA,219,5,11668
chr12a.dat,TS,219,5,13424
chr12a.dat,G-2swap,220,1,11688
chr12a.dat,S-2swap,220,1,13242
chr12a.dat,SA,220,1,12018
chr12a.dat,TS,220,1,10242
chr12a.dat,G-2swap,220,2,20030
chr12a.dat,S-2swap,220,2,12190
chr12a.dat,SA,220,2,11392
chr12a.dat,TS,220,2,16148
chr12a.dat,G-2swap,220,3,16814
chr12a.dat,S-2swap,220,3,11926
chr12a.dat,SA,220,3,12300
chr12a.dat,TS,220,3,9916
chr12a.dat,G-2swap,220,4,11264
chr12a.dat,S-2swap,220,4,11248
chr12a.dat,SA,220,4,12818
chr12a.dat,TS,220,4,11374
chr12a.dat,G-2swap,220,5,17268
chr12a.dat,S-2swap,220,5,17726
chr12a.dat,SA,220,5,10192
chr12a.dat,TS,220,5,13238
chr12a.dat,G-2swap,221,1,14602
chr12a.dat,S-2swap,221,1,13726
chr12a.dat,SA,221,1,12576
chr12a.dat,TS,221,1,11514
chr12a.dat,G-2swap,221,2,16150
chr12a.dat,S-2swap,221,2,18436
chr12a.dat,SA,221,2,12472
chr12a.dat,TS,221,2,10624
chr12a.dat,G-2swap,221,3,13452
chr12a.dat,S-2swap,221,3,16834
chr12a.dat,SA,221,3,14598
chr12a.dat,TS,221,3,10388
chr12a.dat,G-2swap,221,4,21902
chr12a.dat,S-2swap,221,4,14272
chr12a.dat,SA,221,4,12384
chr12a.dat,TS,221,4,10476
chr12a.dat,G-2swap,221,5,19650
chr12a.dat,S-2swap,221,5,11838
chr12a.dat,SA,221,5,10624
chr12a.dat,TS,221,5,12684
chr12a.dat,G-2swap,222,1,18896
chr12a.dat,S-2swap,222,1,18718
chr12a.dat,SA,222,1,11514
chr12a.dat,TS,222,1,12318
chr12a.dat,G-2swap,222,2,20766
chr12a.dat,S-2swap,222,2,16468
chr12a.dat,SA,222,2,12190
chr12a.dat,TS,222,2,12138
chr12a.dat,G-2swap,222,3,16172
chr12a.dat,S-2swap,222,3,11560
chr12a.dat,SA,222,3,10214
chr12a.dat,TS,222,3,10214
chr12a.dat,G-2swap,222,4,20712
chr12a.dat,S-2swap,222,4,17018
chr12a.dat,SA,222,4,11198
chr12a.dat,TS,222,4,11224
chr12a.dat,G-2swap,222,5,16066
chr12a.dat,S-2swap,222,5,13298
chr12a.dat,SA,222,5,11838
chr12a.dat,TS,222,5,12128
chr12a.dat,G-2swap,223,1,14676
chr12a.dat,S-2swap,223,1,10122
chr12a.dat,SA,223,1,12794
chr12a.dat,TS,223,1,9916
chr12a.dat,G-2swap,223,2,14044
chr12a.dat,S-2swap,223,2,12174
chr12a.dat,SA,223,2,15198
chr12a.dat,TS,223,2,13156
chr12a.dat,G-2swap,223,3,12300
chr12a.dat,S-2swap,223,3,11248
chr12a.dat,SA,223,3,10214
chr12a.dat,TS,223,3,10122
chr12a.dat,G-2swap,223,4,19574
chr12a.dat,S-2swap,223,4,17890
chr12a.dat,SA,223,4,11696
chr12a.dat,TS,223,4,11504
chr12a.dat,G-2swap,223,5,12776
chr12a.dat,S-2swap,223,5,16538
chr12a.dat,SA,223,5,12352
chr12a.dat,TS,223,5,10240
chr12a.dat,G-2swap,224,1,12284
chr12a.dat,S-2swap,224,1,14798
chr12a.dat,SA,224,1,12986
chr12a.dat,TS,224,1,10318
chr12a.dat,G-2swap,224,2,14176
chr12a.dat,S-2swap,224,2,11498
chr12a.dat,SA,224,2,14430
chr12a.dat,TS,224,2,10096
chr12a.dat,G-2swap,224,3,11946
chr12a.dat,S-2swap,224,3,11560
chr12a.dat,SA,224,3,16982
chr12a.dat,TS,224,3,10476
chr12a.dat,G-2swap,224,4,17520
chr12a.dat,S-2swap,224,4,15028
chr12a.dat,SA,224,4,9552
chr12a.dat,TS,224,4,12096
chr12a.dat,G-2swap,224,5,16144
chr12a.dat,S-2swap,224,5,21736
chr12a.dat,SA,224,5,11216
chr12a.dat,TS,224,5,12552
chr12a.dat,G-2swap,225,1,14064
chr12a.dat,S-2swap,225,1,13242
chr12a.dat,SA,225,1,11558
chr12a.dat,TS,225,1,11688
chr12a.dat,G-2swap,225,2,14014
chr12a.dat,S-2swap,225,2,11326
chr12a.dat,SA,225,2,11488
chr12a.dat,TS,225,2,10476
chr12a.dat,G-2swap,225,3,10506
chr12a.dat,S-2swap,225,3,11326
chr12a.dat,SA,225,3,10244
chr12a.dat,TS,225,3,11546
chr12a.dat,G-2swap,225,4,15302
chr12a.dat,S-2swap,225,4,17644
chr12a.dat,SA,225,4,14782
chr12a.dat,TS,225,4,10192
chr12a.dat,G-2swap,225,5,11546
chr12a.dat,S-2swap,225,5,19058
chr12a.dat,SA,225,5,11198
chr12a.dat,TS,225,5,10910
chr12a.dat,G-2swap,226,1,12052
chr12a.dat,S-2swap,226,1,11216
chr12a.dat,SA,226,1,10214
chr12a.dat,TS,226,1,10216
chr12a.dat,G-2swap,226,2,11910
chr12a.dat,S-2swap,226,2,13624
chr12a.dat,SA,226,2,12130
chr12a.dat,TS,226,2,12284
chr12a.dat,G-2swap,226,3,11864
chr12a.dat,S-2swap,226,3,13902
chr12a.dat,SA,226,3,11908
chr12a.dat,TS,226,3,10240
chr12a.dat,G-2swap,226,4,13594
chr12a.dat,S-2swap,226,4,13430
chr12a.dat,SA,226,4,11458
chr12a.dat,TS,226,4,10226
chr12a.dat,G-2swap,226,5,18102
chr12a.dat,S-2swap,226,5,22556
chr12a.dat,SA,226,5,9552
chr12a.dat,TS,226,5,13624
chr12a.dat,G-2swap,227,1,14260
chr12a.dat,S-2swap,227,1,11932
chr12a.dat,SA,227,1,12850
chr12a.dat,TS,227,1,10306
chr12a.dat,G-2swap,227,2,11498
chr12a.dat,S-2swap,227,2,12744
chr12a.dat,SA,227,2,10096
chr12a.dat,TS,227,2,11370
chr12a.dat,G-2swap,227,3,16224
chr12a.dat,S-2swap,227,3,12352
chr12a.dat,SA,227,3,10122
chr12a.dat,TS,227,3,11370
chr12a.dat,G-2swap,227,4,12986
chr12a.dat,S-2swap,227,4,11926
chr12a.dat,SA,227,4,12384
chr12a.dat,TS,227,4,12138
chr12a.dat,G-2swap,227,5,16934
chr12a.dat,S-2swap,227,5,15748
chr12a.dat,SA,227,5,11754
chr12a.dat,TS,227,5,10226
chr12a.dat,G-2swap,228,1,18714
chr12a.dat,S-2swap,228,1,9552
chr12a.dat,SA,228,1,10688
chr12a.dat,TS,228,1,10506
chr12a.dat,G-2swap,228,2,17972
chr12a.dat,S-2swap,228,2,14732
chr12a.dat,SA,228,2,10476
chr12a.dat,TS,228,2,10202
chr12a.dat,G-2swap,228,3,18056
chr12a.dat,S-2swap,228,3,12062
chr12a.dat,SA,228,3,10242
chr12a.dat,TS,228,3,11198
chr12a.dat,G-2swap,228,4,12796
chr12a.dat,S-2swap,228,4,15210
chr12a.dat,SA,228,4,16916
chr12a.dat,TS,228,4,10652
chr12a.dat,G-2swap,228,5,11458
chr12a.dat,S-2swap,228,5,13982
chr12a.dat,SA,228,5,12548
chr12a.dat,TS,228,5,11680
chr12a.dat,G-2swap,229,1,19900
chr12a.dat,S-2swap,229,1,15586
chr12a.dat,SA,229,1,11558
chr12a.dat,TS,229,1,10402
chr12a.dat,G-2swap,229,2,15446
chr12a.dat,S-2swap,229,2,13002
chr12a.dat,SA,229,2,12482
chr12a.dat,TS,229,2,13430
chr12a.dat,G-2swap,229,3,11668
