Instance,Algorithm,Run,InitialFitness,InitialSolution,FinalFitness,FinalSolution,TimeMs,Evaluations,Steps
bur26a.dat,TS,60,5972482,"[24, 17, 11, 9, 7, 6, 23, 15, 14, 21, 12, 19, 2, 5, 25, 10, 16, 1, 13, 8, 20, 22, 3, 0, 4, 18]",5441395,"[25, 3, 11, 6, 10, 14, 23, 0, 15, 7, 18, 19, 17, 2, 1, 20, 8, 4, 13, 5, 9, 22, 21, 12, 24, 16]",50.8824,52913,407
bur26a.dat,TS,61,6045599,"[23, 20, 0, 16, 6, 12, 10, 11, 24, 21, 4, 25, 8, 18, 1, 14, 22, 5, 3, 15, 13, 19, 9, 17, 7, 2]",5434800,"[14, 10, 20, 3, 7, 12, 11, 1, 15, 5, 4, 8, 0, 18, 22, 13, 17, 19, 6, 16, 9, 24, 25, 23, 21, 2]",65.9477,67343,518
bur26a.dat,TS,62,5986784,"[18, 6, 21, 16, 23, 1, 13, 24, 22, 2, 25, 19, 14, 9, 5, 11, 12, 10, 17, 15, 8, 4, 7, 20, 0, 3]",5439337,"[14, 25, 3, 10, 7, 1, 2, 22, 11, 20, 4, 0, 18, 8, 6, 12, 13, 19, 17, 23, 24, 5, 16, 9, 15, 21]",40.6262,40693,313
bur26a.dat,TS,63,6125414,"[17, 21, 12, 16, 13, 10, 22, 5, 7, 11, 6, 20, 19, 18, 15, 8, 0, 24, 1, 23, 14, 9, 4, 3, 2, 25]",5435035,"[13, 10, 1, 12, 11, 15, 2, 0, 14, 25, 17, 18, 19, 6, 7, 3, 20, 4, 8, 23, 5, 21, 22, 9, 24, 16]",45.7779,45763,352
bur26a.dat,TS,64,5951520,"[23, 9, 19, 2, 3, 4, 5, 0, 20, 1, 6, 24, 15, 7, 8, 14, 13, 22, 11, 16, 12, 17, 21, 25, 10, 18]",5432496,"[5, 10, 11, 22, 13, 0, 23, 20, 25, 7, 3, 6, 17, 19, 1, 14, 4, 8, 18, 12, 15, 9, 21, 2, 24, 16]",64.9478,64223,494
bur26a.dat,TS,65,5936891,"[16, 10, 11, 22, 7, 19, 3, 5, 13, 12, 21, 1, 6, 18, 4, 25, 20, 0, 8, 23, 9, 15, 24, 2, 14, 17]",5434198,"[14, 10, 20, 3, 7, 5, 15, 11, 1, 13, 4, 8, 0, 18, 22, 12, 6, 17, 19, 16, 9, 24, 25, 23, 21, 2]",39.8102,40693,313
bur26a.dat,TS,66,5802631,"[11, 20, 25, 3, 22, 17, 7, 5, 16, 4, 18, 1, 13, 8, 23, 21, 6, 14, 19, 15, 2, 9, 24, 0, 10, 12]",5435847,"[10, 25, 13, 22, 5, 3, 23, 14, 20, 0, 6, 11, 17, 19, 1, 7, 18, 4, 8, 15, 12, 9, 21, 2, 16, 24]",46.1786,45113,347
bur26a.dat,TS,67,5953467,"[18, 25, 5, 16, 19, 10, 11, 8, 3, 22, 20, 7, 1, 9, 23, 17, 12, 0, 14, 24, 13, 21, 2, 4, 6, 15]",5426670,"[14, 25, 10, 6, 3, 11, 12, 5, 1, 17, 4, 0, 8, 20, 7, 13, 2, 18, 19, 16, 24, 9, 23, 15, 22, 21]",46.7506,47323,364
bur26a.dat,TS,68,5881347,"[11, 20, 12, 15, 8, 4, 25, 14, 3, 0, 18, 23, 21, 13, 10, 6, 9, 16, 24, 19, 5, 22, 17, 1, 7, 2]",5444689,"[11, 10, 20, 12, 7, 24, 2, 25, 3, 6, 17, 18, 8, 13, 1, 14, 4, 0, 19, 22, 21, 23, 16, 9, 15, 5]",59.4786,60063,462
bur26a.dat,TS,69,5894075,"[3, 2, 21, 15, 17, 19, 23, 4, 7, 1, 25, 20, 11, 24, 0, 22, 18, 16, 12, 10, 6, 13, 8, 9, 14, 5]",5432763,"[5, 1, 11, 10, 13, 23, 25, 20, 14, 0, 7, 19, 17, 6, 12, 3, 18, 8, 4, 21, 2, 22, 15, 9, 24, 16]",55.3858,55123,424
bur26a.dat,TS,70,5715827,"[16, 5, 3, 13, 23, 20, 0, 11, 12, 6, 4, 1, 18, 10, 21, 24, 19, 14, 8, 9, 15, 25, 22, 7, 17, 2]",5439337,"[14, 25, 3, 10, 7, 2, 1, 11, 22, 20, 4, 0, 18, 8, 6, 12, 13, 17, 19, 23, 24, 5, 9, 16, 21, 15]",49.394,49663,382
bur26a.dat,TS,71,6052764,"[16, 13, 18, 2, 12, 11, 6, 22, 14, 24, 5, 19, 23, 9, 4, 3, 10, 1, 17, 21, 20, 15, 25, 8, 7, 0]",5447882,"[0, 2, 14, 3, 6, 5, 10, 12, 13, 7, 4, 20, 8, 19, 25, 1, 18, 11, 17, 16, 15, 24, 9, 23, 22, 21]",72.9346,74103,570
bur26a.dat,TS,72,6100206,"[16, 18, 13, 21, 19, 15, 5, 1, 22, 0, 23, 12, 6, 8, 24, 9, 25, 17, 14, 4, 7, 2, 11, 20, 10, 3]",5437593,"[10, 5, 11, 12, 7, 2, 14, 0, 3, 6, 8, 18, 17, 13, 1, 15, 20, 4, 19, 9, 21, 22, 23, 25, 16, 24]",67.4581,67993,523
bur26a.dat,TS,73,5910045,"[18, 0, 21, 20, 3, 22, 8, 7, 15, 25, 5, 23, 6, 2, 10, 9, 4, 16, 13, 1, 14, 24, 11, 19, 12, 17]",5465001,"[1, 2, 10, 12, 6, 8, 23, 14, 15, 7, 19, 4, 18, 11, 3, 20, 17, 0, 13, 21, 16, 5, 25, 22, 9, 24]",38.2444,40303,310
bur26a.dat,TS,74,5811075,"[5, 19, 17, 3, 22, 14, 12, 8, 7, 25, 18, 9, 0, 11, 10, 16, 6, 21, 20, 2, 24, 13, 15, 23, 4, 1]",5439528,"[10, 5, 11, 1, 17, 7, 15, 14, 0, 25, 6, 18, 2, 19, 22, 3, 20, 8, 4, 12, 21, 13, 9, 23, 16, 24]",65.9303,65653,505
bur26a.dat,TS,75,5983840,"[0, 2, 1, 12, 5, 18, 6, 17, 23, 21, 3, 16, 10, 9, 14, 24, 4, 19, 20, 7, 25, 22, 15, 13, 11, 8]",5445904,"[11, 25, 13, 1, 17, 14, 20, 15, 0, 7, 6, 18, 2, 3, 5, 10, 8, 19, 4, 22, 12, 9, 23, 21, 16, 24]",82.9898,82553,635
bur26a.dat,TS,76,5871196,"[2, 24, 5, 20, 0, 12, 16, 18, 4, 23, 21, 13, 10, 3, 9, 25, 19, 11, 7, 8, 15, 14, 22, 1, 17, 6]",5435457,"[10, 22, 1, 12, 5, 3, 25, 14, 20, 0, 6, 11, 19, 17, 13, 7, 18, 4, 8, 15, 23, 2, 9, 21, 24, 16]",55.9549,56813,437
bur26a.dat,TS,77,5926667,"[12, 2, 21, 15, 6, 5, 22, 10, 7, 1, 20, 19, 18, 16, 3, 23, 17, 8, 24, 0, 11, 14, 13, 9, 4, 25]",5432068,"[10, 1, 13, 5, 11, 24, 14, 25, 0, 7, 6, 19, 17, 3, 12, 20, 8, 18, 4, 15, 2, 21, 9, 22, 16, 23]",46.7131,47063,362
bur26a.dat,TS,78,5875842,"[0, 21, 17, 14, 12, 13, 25, 4, 20, 24, 2, 11, 18, 15, 6, 8, 9, 7, 1, 23, 5, 3, 16, 19, 22, 10]",5439528,"[11, 5, 10, 1, 17, 15, 7, 0, 14, 25, 2, 18, 6, 19, 22, 3, 20, 4, 8, 13, 21, 12, 9, 23, 24, 16]",58.1233,59673,459
bur26a.dat,TS,79,6047843,"[6, 0, 16, 13, 5, 4, 15, 18, 11, 24, 20, 2, 10, 25, 19, 14, 3, 8, 21, 9, 1, 12, 23, 7, 22, 17]",5435887,"[15, 0, 14, 6, 3, 10, 5, 11, 1, 13, 20, 4, 8, 2, 25, 7, 18, 17, 19, 24, 23, 16, 22, 9, 21, 12]",62.5694,66433,511
bur26a.dat,TS,80,6043819,"[24, 8, 2, 10, 3, 21, 4, 16, 25, 5, 14, 19, 22, 18, 1, 7, 11, 9, 15, 12, 6, 20, 13, 23, 17, 0]",5435035,"[13, 1, 10, 12, 11, 2, 15, 0, 14, 25, 17, 19, 18, 6, 7, 3, 20, 4, 8, 23, 21, 5, 9, 22, 16, 24]",56.8864,59673,459
bur26a.dat,TS,81,5822343,"[25, 1, 9, 13, 2, 14, 18, 4, 20, 17, 0, 22, 7, 15, 8, 10, 16, 19, 3, 11, 21, 23, 12, 5, 6, 24]",5444550,"[10, 1, 5, 11, 7, 2, 14, 3, 20, 6, 8, 13, 18, 17, 12, 15, 4, 19, 0, 9, 25, 22, 21, 23, 16, 24]",72.4018,76833,591
bur26a.dat,TS,82,6018434,"[15, 6, 24, 16, 13, 5, 12, 2, 8, 25, 0, 7, 18, 10, 17, 14, 11, 1, 23, 19, 4, 9, 21, 22, 3, 20]",5431889,"[13, 10, 1, 5, 11, 0, 23, 20, 25, 7, 17, 6, 19, 3, 12, 14, 4, 8, 18, 21, 15, 2, 22, 9, 24, 16]",65.6582,68903,530
bur26a.dat,TS,83,5971294,"[16, 15, 4, 10, 19, 25, 24, 22, 3, 5, 20, 6, 18, 12, 0, 21, 13, 7, 17, 14, 2, 1, 11, 8, 9, 23]",5438272,"[25, 14, 3, 2, 10, 11, 1, 5, 7, 17, 0, 4, 19, 20, 6, 12, 13, 8, 18, 24, 16, 9, 23, 15, 22, 21]",56.4484,58763,452
bur26a.dat,TS,84,6079347,"[0, 10, 24, 9, 6, 23, 2, 16, 19, 15, 3, 8, 20, 13, 11, 25, 1, 21, 7, 14, 17, 22, 4, 12, 18, 5]",5444907,"[1, 2, 11, 12, 20, 25, 5, 14, 0, 7, 13, 19, 17, 6, 10, 3, 18, 8, 4, 15, 22, 9, 21, 23, 24, 16]",44.4899,43683,336
bur26a.dat,TS,85,6173398,"[4, 25, 6, 21, 11, 1, 23, 18, 20, 10, 0, 15, 13, 14, 19, 5, 22, 16, 7, 3, 24, 8, 12, 17, 2, 9]",5439363,"[13, 10, 12, 15, 7, 6, 25, 20, 14, 0, 17, 18, 11, 19, 1, 3, 2, 8, 4, 23, 5, 22, 9, 21, 16, 24]",46.8463,46673,359
bur26a.dat,TS,86,5839480,"[15, 11, 16, 12, 0, 24, 9, 21, 22, 10, 20, 5, 2, 3, 14, 8, 1, 18, 4, 7, 25, 13, 23, 17, 6, 19]",5431727,"[22, 11, 5, 10, 13, 14, 24, 25, 0, 7, 19, 17, 6, 3, 1, 20, 8, 18, 4, 2, 9, 21, 15, 12, 23, 16]",105.4838,106473,819
bur26a.dat,TS,87,6057565,"[15, 10, 14, 6, 1, 11, 4, 13, 9, 3, 5, 7, 12, 17, 0, 16, 24, 20, 19, 25, 23, 21, 22, 2, 8, 18]",5426670,"[25, 10, 14, 6, 3, 12, 11, 5, 1, 17, 0, 8, 4, 20, 7, 13, 2, 18, 19, 24, 9, 16, 15, 23, 21, 22]",39.0022,40953,315
bur26a.dat,TS,88,5964816,"[9, 23, 18, 25, 3, 14, 10, 4, 12, 1, 22, 6, 11, 2, 7, 17, 19, 24, 5, 16, 8, 15, 20, 13, 0, 21]",5441395,"[25, 3, 11, 6, 10, 14, 23, 0, 15, 7, 18, 19, 17, 2, 1, 20, 8, 4, 13, 5, 9, 22, 21, 12, 16, 24]",38.7201,39003,300
bur26a.dat,TS,89,6139511,"[21, 14, 7, 3, 12, 25, 9, 19, 13, 22, 5, 16, 23, 11, 10, 18, 6, 0, 24, 15, 8, 4, 1, 17, 2, 20]",5441612,"[11, 5, 10, 12, 7, 2, 3, 20, 14, 6, 17, 18, 8, 13, 1, 15, 19, 0, 4, 22, 21, 16, 25, 23, 24, 9]",43.8803,45373,349
bur26a.dat,TS,90,5935676,"[24, 17, 13, 20, 1, 2, 0, 10, 7, 8, 4, 9, 25, 6, 14, 19, 5, 23, 18, 16, 21, 3, 12, 22, 11, 15]",5426919,"[25, 10, 14, 6, 3, 11, 5, 1, 12, 17, 0, 8, 4, 20, 7, 13, 2, 19, 18, 24, 9, 16, 15, 23, 21, 22]",128.2136,130783,1006
bur26a.dat,TS,91,6139419,"[14, 19, 1, 25, 22, 15, 7, 4, 23, 21, 9, 10, 16, 6, 0, 11, 24, 5, 2, 20, 18, 8, 13, 12, 17, 3]",5432288,"[14, 7, 10, 25, 3, 5, 22, 1, 13, 17, 4, 20, 8, 0, 6, 11, 18, 19, 2, 16, 15, 9, 24, 23, 21, 12]",52.3423,54863,422
bur26a.dat,TS,92,6030698,"[5, 14, 9, 6, 7, 4, 12, 11, 13, 16, 25, 1, 21, 17, 8, 24, 10, 22, 3, 18, 15, 2, 23, 0, 19, 20]",5434322,"[14, 22, 0, 10, 7, 5, 15, 1, 11, 13, 8, 20, 4, 18, 3, 12, 6, 19, 17, 24, 23, 16, 9, 25, 2, 21]",39.5656,40563,312
bur26a.dat,TS,93,6084156,"[12, 8, 13, 19, 7, 21, 23, 5, 1, 22, 14, 3, 10, 4, 11, 16, 6, 20, 2, 15, 17, 9, 18, 25, 24, 0]",5436894,"[10, 1, 13, 12, 11, 2, 14, 3, 0, 25, 18, 19, 17, 6, 7, 15, 8, 20, 4, 5, 21, 23, 22, 9, 24, 16]",69.4408,69683,536
bur26a.dat,TS,94,6067774,"[17, 10, 9, 25, 6, 23, 22, 12, 19, 1, 21, 14, 5, 2, 24, 18, 16, 3, 8, 0, 11, 4, 20, 13, 15, 7]",5448575,"[25, 22, 2, 0, 6, 21, 5, 1, 10, 13, 17, 20, 8, 4, 14, 11, 3, 19, 18, 24, 15, 9, 23, 16, 7, 12]",60.1738,60843,468
bur26a.dat,TS,95,5953998,"[21, 11, 12, 15, 2, 13, 17, 14, 0, 4, 9, 20, 25, 10, 24, 1, 5, 19, 6, 23, 7, 18, 3, 8, 22, 16]",5458795,"[7, 10, 15, 3, 6, 12, 25, 2, 14, 17, 18, 8, 4, 19, 1, 11, 13, 20, 0, 5, 24, 16, 21, 22, 23, 9]",50.9825,52783,406
bur26a.dat,TS,96,5900495,"[3, 18, 5, 2, 22, 17, 9, 11, 21, 24, 4, 0, 25, 7, 23, 1, 16, 10, 19, 6, 15, 14, 8, 12, 13, 20]",5434783,"[0, 15, 14, 10, 7, 11, 12, 5, 22, 1, 4, 20, 8, 18, 3, 13, 17, 6, 19, 23, 24, 16, 9, 25, 21, 2]",38.7216,39003,300
bur26a.dat,TS,97,5844489,"[20, 19, 22, 23, 21, 12, 25, 17, 3, 18, 1, 13, 15, 24, 2, 4, 7, 0, 9, 8, 5, 11, 14, 16, 10, 6]",5450559,"[1, 22, 11, 2, 20, 3, 12, 10, 21, 6, 13, 19, 17, 4, 14, 7, 18, 8, 0, 15, 16, 9, 23, 24, 5, 25]",88.2676,91523,704
bur26a.dat,TS,98,5863642,"[10, 24, 25, 9, 20, 12, 22, 1, 16, 11, 3, 2, 4, 14, 5, 0, 19, 17, 18, 6, 7, 23, 15, 13, 8, 21]",5435311,"[12, 1, 20, 10, 6, 2, 5, 25, 14, 0, 11, 19, 8, 18, 7, 15, 13, 17, 4, 21, 3, 23, 22, 9, 16, 24]",95.6644,96203,740
bur26a.dat,TS,99,5974890,"[16, 2, 5, 4, 22, 11, 0, 18, 24, 8, 20, 19, 21, 9, 6, 14, 1, 13, 23, 17, 10, 15, 12, 7, 25, 3]",5445024,"[5, 1, 7, 11, 17, 10, 2, 25, 14, 3, 8, 19, 18, 13, 12, 6, 20, 0, 4, 9, 22, 21, 16, 23, 24, 15]",41.281,41083,316
bur26a.dat,TS,100,5941661,"[23, 10, 19, 18, 17, 4, 16, 6, 1, 5, 22, 12, 11, 14, 15, 25, 7, 3, 2, 13, 0, 24, 21, 9, 8, 20]",5434116,"[1, 10, 7, 12, 11, 15, 25, 14, 20, 0, 19, 18, 6, 17, 13, 3, 2, 4, 8, 21, 5, 23, 22, 9, 24, 16]",53.739,53303,410
bur26a.dat,TS,101,5979154,"[17, 18, 25, 8, 2, 9, 10, 19, 7, 0, 21, 24, 14, 12, 23, 22, 6, 15, 16, 1, 20, 5, 3, 11, 4, 13]",5436911,"[10, 5, 11, 12, 7, 2, 3, 14, 0, 6, 8, 18, 17, 13, 1, 15, 19, 20, 4, 9, 21, 22, 25, 23, 24, 16]",43.0023,43943,338
bur26a.dat,TS,102,5691489,"[2, 13, 16, 6, 21, 5, 0, 19, 25, 4, 11, 18, 12, 15, 23, 24, 20, 14, 8, 10, 22, 3, 1, 17, 7, 9]",5436155,"[11, 10, 5, 22, 13, 2, 15, 0, 14, 25, 17, 6, 18, 19, 1, 3, 20, 4, 8, 12, 7, 21, 9, 23, 16, 24]",103.8791,105953,815
bur26a.dat,TS,103,5725856,"[25, 21, 12, 17, 20, 5, 23, 18, 10, 3, 7, 4, 11, 8, 22, 6, 16, 0, 14, 15, 2, 9, 1, 24, 19, 13]",5436492,"[10, 14, 25, 2, 6, 1, 11, 20, 22, 17, 7, 4, 0, 19, 3, 12, 13, 8, 18, 5, 16, 24, 15, 9, 23, 21]",59.0822,58503,450
bur26a.dat,TS,104,6039819,"[7, 20, 10, 13, 25, 17, 15, 1, 6, 0, 19, 23, 21, 18, 3, 5, 22, 4, 9, 2, 14, 11, 8, 12, 16, 24]",5438096,"[11, 20, 10, 12, 7, 3, 2, 14, 25, 5, 17, 8, 18, 13, 1, 6, 19, 4, 0, 22, 24, 21, 16, 23, 9, 15]",73.962,75793,583
bur26a.dat,TS,105,5857234,"[20, 0, 9, 15, 6, 5, 4, 10, 22, 16, 24, 19, 13, 23, 3, 12, 1, 17, 8, 14, 2, 7, 11, 21, 25, 18]",5435737,"[25, 2, 14, 6, 10, 1, 11, 20, 22, 17, 0, 19, 4, 7, 5, 12, 13, 8, 18, 24, 9, 16, 15, 3, 23, 21]",55.0129,58893,453
bur26a.dat,TS,106,5786244,"[1, 12, 17, 25, 15, 6, 24, 5, 3, 8, 18, 11, 2, 4, 9, 16, 7, 0, 14, 10, 23, 20, 21, 13, 22, 19]",5446307,"[5, 10, 11, 1, 13, 7, 25, 20, 14, 0, 18, 2, 17, 19, 15, 3, 6, 8, 4, 21, 12, 22, 23, 9, 16, 24]",38.7234,38873,299
bur26a.dat,TS,107,5916789,"[4, 18, 16, 9, 10, 22, 2, 3, 8, 13, 25, 5, 1, 6, 14, 20, 15, 7, 19, 0, 24, 21, 17, 11, 12, 23]",5434889,"[14, 0, 15, 10, 7, 22, 12, 5, 1, 13, 8, 4, 20, 18, 3, 11, 17, 6, 19, 16, 23, 24, 25, 9, 21, 2]",46.8369,47583,366
bur26a.dat,TS,108,5817272,"[15, 3, 8, 23, 20, 7, 25, 18, 16, 6, 19, 24, 1, 0, 2, 4, 10, 11, 13, 14, 22, 5, 9, 12, 17, 21]",5452332,"[3, 15, 0, 2, 25, 5, 10, 13, 12, 7, 19, 20, 4, 8, 6, 1, 18, 17, 11, 23, 24, 14, 9, 16, 21, 22]",39.9917,40823,314
bur26a.dat,TS,109,5750757,"[3, 25, 10, 16, 7, 24, 17, 13, 1, 21, 11, 0, 5, 20, 2, 18, 4, 12, 19, 6, 23, 8, 14, 15, 9, 22]",5438272,"[3, 25, 14, 2, 10, 1, 11, 7, 5, 17, 19, 0, 4, 20, 6, 12, 13, 18, 8, 9, 24, 16, 23, 15, 22, 21]",46.5443,46023,354
bur26a.dat,TS,110,5859905,"[16, 5, 18, 2, 1, 14, 0, 23, 7, 6, 12, 25, 21, 13, 11, 19, 17, 3, 8, 22, 24, 9, 4, 10, 15, 20]",5435457,"[1, 10, 22, 12, 5, 3, 25, 14, 20, 0, 19, 6, 11, 17, 13, 7, 18, 4, 8, 2, 15, 23, 21, 9, 16, 24]",68.0681,68513,527
bur26a.dat,TS,111,6006269,"[17, 3, 7, 16, 11, 2, 1, 5, 23, 21, 22, 20, 24, 18, 12, 25, 4, 15, 9, 14, 0, 8, 6, 19, 10, 13]",5442690,"[25, 1, 10, 12, 6, 22, 2, 15, 14, 20, 0, 19, 8, 18, 7, 11, 17, 13, 4, 23, 3, 9, 21, 5, 16, 24]",59.3962,59673,459
bur26a.dat,TS,112,5880948,"[2, 4, 0, 3, 17, 12, 9, 7, 10, 22, 21, 11, 14, 25, 16, 1, 19, 15, 8, 24, 6, 18, 23, 5, 20, 13]",5444270,"[2, 1, 14, 22, 5, 12, 3, 6, 20, 11, 0, 13, 4, 17, 25, 7, 18, 19, 8, 24, 15, 16, 9, 23, 10, 21]",52.6527,53043,408
bur26a.dat,TS,113,5711949,"[7, 1, 16, 9, 24, 15, 8, 5, 22, 21, 25, 14, 17, 12, 13, 23, 20, 4, 2, 18, 11, 10, 19, 6, 3, 0]",5437061,"[6, 10, 3, 11, 1, 2, 25, 0, 14, 5, 20, 18, 19, 17, 12, 15, 13, 4, 8, 7, 21, 9, 23, 22, 24, 16]",59.1792,59283,456
bur26a.dat,TS,114,5927141,"[12, 25, 4, 16, 23, 3, 18, 8, 17, 2, 6, 11, 24, 22, 19, 14, 0, 7, 21, 15, 20, 1, 13, 9, 10, 5]",5456884,"[1, 12, 2, 3, 6, 24, 7, 20, 10, 8, 19, 17, 4, 11, 5, 14, 18, 0, 13, 15, 21, 16, 25, 22, 23, 9]",41.4647,43033,331
bur26a.dat,TS,115,5708235,"[9, 7, 25, 10, 18, 2, 0, 8, 17, 6, 3, 4, 14, 5, 21, 13, 19, 20, 15, 1, 16, 23, 22, 11, 12, 24]",5443723,"[5, 11, 10, 12, 7, 2, 14, 3, 20, 6, 18, 17, 8, 13, 1, 15, 4, 19, 0, 21, 22, 9, 23, 25, 24, 16]",64.5241,65653,505
bur26a.dat,TS,116,5974963,"[13, 20, 5, 19, 22, 21, 10, 17, 15, 16, 14, 12, 9, 11, 24, 8, 2, 18, 6, 7, 0, 23, 4, 25, 3, 1]",5436492,"[14, 10, 25, 2, 6, 1, 11, 20, 22, 17, 4, 7, 0, 19, 3, 12, 13, 8, 18, 16, 5, 24, 15, 9, 23, 21]",50.5014,50963,392
bur26a.dat,TS,117,5894660,"[13, 9, 3, 6, 0, 16, 2, 10, 12, 1, 8, 22, 4, 7, 15, 17, 18, 24, 25, 19, 23, 5, 21, 20, 14, 11]",5438137,"[10, 20, 14, 22, 7, 25, 5, 11, 13, 17, 8, 0, 4, 19, 3, 1, 18, 6, 2, 9, 24, 16, 23, 15, 12, 21]",39.3157,40823,314
bur26a.dat,TS,118,5783449,"[25, 16, 23, 15, 7, 9, 1, 17, 14, 6, 20, 2, 0, 8, 12, 24, 3, 11, 19, 21, 22, 4, 5, 18, 13, 10]",5436695,"[14, 3, 0, 22, 6, 10, 5, 11, 1, 13, 8, 2, 4, 20, 15, 7, 18, 17, 19, 9, 25, 16, 24, 23, 12, 21]",58.6007,58893,453
bur26a.dat,TS,119,5783050,"[5, 14, 16, 25, 23, 2, 10, 19, 21, 8, 15, 11, 0, 6, 7, 3, 12, 4, 20, 24, 13, 22, 9, 18, 17, 1]",5442439,"[1, 5, 10, 11, 7, 2, 3, 14, 20, 6, 13, 18, 8, 17, 12, 15, 19, 4, 0, 25, 22, 16, 23, 21, 9, 24]",45.0549,44723,344
bur26a.dat,TS,120,5976612,"[23, 25, 12, 17, 4, 1, 24, 16, 19, 3, 22, 10, 20, 9, 5, 11, 13, 14, 18, 2, 0, 6, 7, 15, 8, 21]",5449653,"[2, 25, 22, 10, 1, 9, 14, 11, 12, 17, 4, 0, 19, 7, 6, 20, 8, 13, 18, 24, 21, 3, 15, 5, 23, 16]",45.0607,47063,362
bur26a.dat,TS,121,6017519,"[3, 19, 4, 5, 15, 23, 25, 0, 7, 1, 21, 24, 10, 6, 20, 13, 12, 11, 9, 22, 18, 2, 17, 16, 8, 14]",5433685,"[1, 5, 22, 12, 11, 25, 10, 20, 14, 0, 6, 7, 19, 17, 13, 3, 18, 8, 4, 15, 21, 2, 23, 9, 16, 24]",93.2889,94513,727
bur26a.dat,TS,122,6036788,"[5, 10, 3, 4, 23, 6, 1, 16, 25, 18, 11, 8, 17, 15, 12, 0, 19, 24, 21, 7, 2, 9, 22, 13, 20, 14]",5444321,"[10, 22, 5, 12, 1, 2, 3, 14, 20, 0, 6, 11, 18, 17, 13, 15, 19, 4, 8, 7, 23, 9, 21, 25, 16, 24]",68.6065,70463,542
bur26a.dat,TS,123,5739754,"[6, 18, 15, 19, 11, 20, 2, 9, 17, 21, 10, 14, 4, 7, 24, 0, 8, 1, 16, 5, 22, 12, 3, 25, 13, 23]",5438380,"[12, 3, 25, 5, 6, 23, 2, 15, 14, 0, 17, 19, 11, 18, 10, 20, 8, 13, 4, 21, 1, 9, 7, 22, 24, 16]",48.2036,48883,376
bur26a.dat,TS,124,6092646,"[25, 14, 15, 22, 17, 16, 0, 7, 23, 2, 18, 3, 5, 19, 1, 24, 10, 8, 20, 11, 4, 6, 21, 13, 9, 12]",5438513,"[25, 10, 13, 1, 11, 0, 23, 15, 20, 3, 6, 18, 17, 19, 22, 14, 4, 2, 8, 7, 5, 12, 21, 9, 24, 16]",53.4269,54083,416
bur26a.dat,TS,125,5847141,"[9, 11, 8, 0, 23, 10, 3, 5, 2, 7, 20, 21, 15, 24, 18, 1, 4, 25, 13, 22, 17, 6, 14, 16, 12, 19]",5437605,"[6, 11, 12, 3, 7, 2, 25, 14, 0, 5, 20, 17, 18, 19, 1, 15, 13, 8, 4, 21, 22, 10, 23, 9, 24, 16]",50.5229,51353,395
bur26a.dat,TS,126,6228147,"[18, 10, 20, 24, 14, 13, 7, 5, 1, 23, 25, 3, 22, 16, 17, 12, 11, 9, 15, 8, 21, 19, 0, 4, 6, 2]",5435906,"[14, 10, 0, 22, 3, 12, 11, 1, 15, 5, 8, 18, 4, 20, 7, 13, 17, 19, 6, 9, 25, 16, 24, 23, 21, 2]",38.5737,39523,304
bur26a.dat,TS,127,5925653,"[8, 20, 11, 25, 24, 17, 6, 19, 4, 2, 16, 9, 10, 13, 21, 7, 14, 3, 23, 22, 0, 15, 1, 18, 12, 5]",5437249,"[11, 10, 5, 12, 7, 0, 2, 3, 15, 6, 17, 8, 18, 13, 1, 14, 4, 19, 20, 22, 9, 21, 23, 25, 24, 16]",47.2371,48363,372
bur26a.dat,TS,128,5869442,"[13, 23, 19, 17, 12, 2, 1, 16, 14, 4, 25, 11, 0, 10, 3, 5, 22, 20, 6, 24, 7, 18, 8, 21, 15, 9]",5438086,"[10, 3, 11, 1, 6, 2, 25, 23, 14, 0, 8, 18, 17, 19, 12, 15, 13, 20, 4, 5, 7, 22, 21, 9, 16, 24]",45.98,46543,358
bur26a.dat,TS,129,6063250,"[13, 0, 19, 24, 7, 14, 8, 2, 10, 21, 23, 22, 11, 4, 1, 3, 6, 5, 16, 20, 15, 12, 17, 18, 9, 25]",5441020,"[13, 1, 12, 10, 7, 0, 2, 6, 14, 3, 17, 19, 11, 18, 15, 25, 8, 20, 4, 23, 21, 22, 9, 5, 24, 16]",66.1282,67343,518
bur26a.dat,TS,130,5968412,"[13, 24, 25, 3, 11, 5, 0, 10, 22, 12, 1, 18, 4, 15, 16, 7, 2, 21, 19, 14, 23, 9, 8, 6, 17, 20]",5458064,"[2, 14, 15, 3, 10, 18, 12, 5, 1, 17, 0, 4, 20, 7, 6, 11, 13, 8, 19, 23, 16, 24, 9, 25, 21, 22]",38.5425,40563,312
bur26a.dat,TS,131,6114374,"[20, 13, 4, 25, 2, 14, 3, 15, 1, 11, 8, 5, 16, 6, 21, 22, 12, 18, 24, 10, 19, 7, 17, 9, 0, 23]",5434117,"[10, 13, 1, 12, 11, 25, 15, 14, 20, 0, 18, 17, 19, 6, 7, 3, 2, 4, 8, 5, 23, 21, 9, 22, 24, 16]",40.3702,42513,327
bur26a.dat,TS,132,5986008,"[7, 16, 22, 10, 3, 14, 2, 0, 6, 24, 20, 5, 11, 21, 25, 18, 17, 1, 8, 4, 13, 23, 9, 19, 15, 12]",5437249,"[10, 5, 11, 12, 7, 2, 0, 3, 15, 6, 8, 18, 17, 13, 1, 14, 4, 19, 20, 9, 21, 22, 23, 25, 16, 24]",56.4365,56033,431
